date,c_open,c_high,c_low,n_close,n_adj_close,adj_sum_5,adj_sum_10,adj_sum_15,adj_sum_20,adj_sum_25,adj_sum_30,label,closing_price_for_label
2014-02-27,-0.58708,0.039139,-1.643836,0.353496,0.353496,-1.369861,-1.236788,-2.533591,-3.816044,-4.197257,-4.639266,0,25.549999
2014-02-28,2.07088,2.389478,-0.199132,-1.722106,-1.722106,0.605333,0.234962,-0.337187,-1.969339,-2.370375,-2.770481,-1,25.110001
2014-03-03,-0.675407,0.158915,-2.026222,0.238945,0.238945,0.301947,-0.135082,-0.219839,-1.885181,-2.42511,-2.779765,0,25.17
2014-03-04,-3.116682,0.152037,-3.116682,4.529197,4.529197,-3.002658,-4.253133,-4.044087,-5.594827,-6.324588,-6.65146,0,26.309999
2014-03-05,2.544039,2.544039,-0.391382,-2.888636,-2.888636,-0.046964,-1.029352,-0.915848,-2.375731,-3.323676,-3.685581,-1,25.549999
2014-03-06,-0.582524,0.038835,-2.252427,0.782783,0.782783,-0.667962,-1.401943,-1.558577,-2.634952,-3.784078,-4.229127,0,25.75
2014-03-07,0.309598,0.657895,-0.928793,0.349515,0.349515,-0.448918,-1.34288,-1.880806,-2.476781,-3.880805,-4.348556,0,25.84
2014-03-10,-1.448167,0.457321,-1.448167,1.547988,1.547988,-1.150916,-2.469513,-3.188517,-3.504193,-4.939025,-5.528456,0,26.24
2014-03-11,0.926637,1.660232,-0.926641,-1.295732,-1.295732,-0.169885,-0.818534,-1.881597,-1.936294,-3.314286,-4.063064,-1,25.9
2014-03-12,-0.84194,0.841948,-0.84194,0.888027,0.888027,-0.604666,-1.435129,-2.352338,-2.487559,-3.755068,-4.658755,0,26.129999
2014-03-13,1.394812,1.394812,-0.619911,-1.224646,-1.224646,0.67416,-0.112357,-0.862712,-1.172023,-2.154201,-3.227428,-1,25.809999
2014-03-14,-0.581391,0.775198,-0.581391,-0.038745,-0.038745,0.682172,0.1938,-0.565889,-1.125966,-1.724028,-2.996121,-1,25.799999
2014-03-17,1.811741,1.811741,-1.69358,-1.589147,-1.589147,1.638441,1.898387,1.076542,0.448998,0.108707,-1.190755,-1,25.389999
2014-03-18,-1.247563,0.077973,-2.027294,1.024029,1.024029,0.413252,0.608185,0.236515,-0.590645,-0.701755,-1.907733,0,25.65
2014-03-19,0.70561,1.25441,-1.920815,-0.545809,-0.545809,0.478241,1.144648,0.799685,0.13524,0.001567,-1.100223,-1,25.51
2014-03-20,0.117605,0.352803,-0.666405,0.0,0.0,0.24304,1.050567,0.789232,0.288121,0.040767,-0.795767,0,25.51
2014-03-21,0.156124,0.273224,-0.9758,0.431207,0.431207,-0.327873,0.53083,0.489196,0.01756,-0.410622,-0.915956,0,25.620001
2014-03-24,0.628927,0.628927,-1.061325,-0.702576,-0.702576,0.416664,0.927668,1.270959,0.762574,0.284586,-0.003935,-1,25.440001
2014-03-25,0.117325,0.70395,-0.391087,0.511002,0.511002,-0.156432,0.28549,0.563159,0.373484,-0.254987,-0.351976,0,25.57
2014-03-26,0.312744,0.586396,-0.430027,0.039108,0.039108,-0.140733,0.031274,0.531665,0.357701,-0.139172,-0.250196,0,25.58
2014-03-27,0.782783,1.761256,-0.821914,-0.117283,-0.117283,0.007832,0.04697,0.597524,0.475541,0.106461,-0.095235,-1,25.549999
2014-03-28,-0.156552,1.095894,-0.313112,0.0,0.0,-0.046964,-0.050877,0.521855,0.561647,0.223878,-0.122632,0,25.549999
2014-03-31,-1.385152,1.000385,-1.500577,1.722117,1.722117,-1.315892,-1.51212,-1.244069,-0.983072,-1.358985,-1.750674,0,25.99
2014-04-01,0.889749,1.276596,-0.773694,-0.538669,-0.538669,-0.564798,-0.901354,-0.722116,-0.535784,-0.683947,-1.206964,-1,25.85
2014-04-02,0.700381,1.206222,0.0,-0.580267,-0.580267,0.108945,-0.249031,-0.25422,0.073925,-0.066931,-0.486386,-1,25.700001
2014-04-03,1.019608,1.019608,-0.27451,-0.778214,-0.778214,0.854902,0.529412,0.447059,0.809803,0.709019,0.39477,-1,25.5
2014-04-04,1.22288,1.380675,-0.946742,-0.588235,-0.588235,1.293886,1.017751,0.923077,1.309664,1.3428,1.061143,-1,25.35
2014-04-07,0.556664,0.795229,-1.312127,-0.788955,-0.788955,1.431412,1.705765,1.662028,1.898608,2.145526,1.851557,-1,25.15
2014-04-08,0.399353,1.677308,-0.279561,-0.437372,-0.437372,1.23003,1.94089,1.946216,2.174516,2.391369,2.312296,-1,25.040001
2014-04-09,-0.673267,0.079208,-1.54455,0.838654,0.838654,0.031684,0.962376,1.029703,1.150495,1.492277,1.433663,0,25.25
2014-04-10,1.452776,2.138813,-0.20178,-1.861382,-1.861382,1.347859,2.566583,2.749526,2.861174,3.26069,3.253964,-1,24.780001
2014-04-11,2.151432,2.151432,0.0,-2.461667,-2.461667,2.929253,4.584197,4.942767,5.119984,5.590401,5.730244,-1,24.17
2014-04-14,1.417257,1.583997,-0.625261,-0.744725,-0.744725,2.734474,4.535224,5.32722,5.616924,6.007503,6.359594,-1,23.99
2014-04-15,0.963952,1.592619,-1.760268,-0.541888,-0.541888,2.305111,4.270743,5.423299,5.817264,6.24308,6.59681,-1,23.860001
2014-04-16,-0.456815,0.415282,-0.996678,0.922041,0.922041,0.398673,2.64535,4.044851,4.553572,4.931894,5.419435,0,24.08
2014-04-17,-1.760131,0.777736,-2.537867,1.453488,1.453488,-1.326237,0.7368,2.248602,2.83463,3.20262,3.729022,0,24.43
2014-04-21,-0.203662,0.936872,-1.01833,0.491195,0.491195,-1.498978,-0.081462,1.477262,2.114058,2.494506,3.046847,0,24.549999
2014-04-22,-0.2035,1.180305,-0.732605,0.08147,0.08147,-1.107041,-0.39886,1.009362,1.853887,2.277575,2.736399,0,24.57
2014-04-23,1.073936,1.652218,-0.041297,-1.465206,-1.465206,0.652625,0.739368,2.05976,3.087571,3.560517,4.031396,-1,24.209999
2014-04-24,1.66251,3.449709,-0.498745,-0.619579,-0.619579,1.26351,0.872822,2.241622,3.414385,3.965092,4.393188,-1,24.059999
2014-04-25,1.616329,2.126755,-0.042535,-2.285948,-2.285948,2.849849,2.69247,4.06919,5.39983,6.056997,6.509287,-1,23.51
2014-04-28,-0.633714,0.633714,-1.225184,0.680561,0.680561,1.411067,1.787071,2.89255,4.290241,5.010562,5.489368,0,23.67
2014-04-29,1.792574,1.792574,-0.768246,-1.013942,-1.013942,1.476738,2.590695,3.457106,4.812207,5.743064,6.29108,-1,23.43
2014-04-30,0.602146,0.817209,-0.215049,-0.768246,-0.768246,1.436558,3.122579,3.744803,5.064516,6.16258,6.769893,-1,23.25
2014-05-01,2.526596,2.748232,-1.1968,-2.967746,-2.967746,3.209224,5.60284,6.122936,7.582008,8.874118,9.599591,-1,22.559999
2014-05-02,1.75439,3.418803,-0.044989,-1.462762,-1.462762,3.589743,6.180835,6.933572,8.443545,9.892937,10.734743,-1,22.23
2014-05-05,-1.030004,0.940443,-1.253923,0.449843,0.449843,1.92566,4.71115,5.905358,7.281684,8.824004,9.747723,0,22.33
2014-05-06,-0.314607,0.404494,-0.719101,-0.358262,-0.358262,1.23146,4.044942,5.764793,7.01573,8.542921,9.664419,-1,22.25
2014-05-07,0.08949,0.89485,-0.984345,0.449438,0.449438,-0.026847,2.747203,4.841162,5.935123,7.430872,8.693512,0,22.35
2014-05-08,-0.31362,1.478495,-0.31362,-0.134228,-0.134228,-0.107527,2.105734,4.456391,5.421147,6.969534,8.352748,-1,22.32
2014-05-09,-1.557624,0.311535,-1.602127,0.672039,0.672039,-0.560744,0.961285,3.177573,4.203386,5.71607,7.172531,0,22.469999
2014-05-12,-2.134146,1.306625,-2.43902,2.180685,2.180685,-2.134144,-1.50261,0.51394,1.716031,3.043558,4.509296,0,22.959999
2014-05-13,1.497797,2.687216,-0.176216,-1.132396,-1.132396,-0.616745,-0.69604,1.116,2.596911,3.792066,5.223196,-1,22.700001
2014-05-14,1.483146,4.449438,-0.404494,-1.982383,-1.982383,1.30337,0.86292,2.573782,4.310111,5.389662,6.811985,-1,22.25
2014-05-15,-0.718778,0.539079,-0.943401,0.044944,0.044944,1.203952,0.682839,1.988619,3.854446,4.805031,6.248877,0,22.26
2014-05-16,-0.930022,0.088574,-2.037197,1.437556,1.437556,-0.132861,-0.589017,0.268674,1.972984,2.930026,4.312075,0,22.58
2014-05-19,0.178656,1.741858,-1.205887,-0.841457,-0.841457,0.205453,0.281379,0.738428,2.355966,3.485488,4.756592,-1,22.389999
2014-05-20,0.404494,2.022476,-0.494387,-0.625275,-0.625275,0.43146,0.912359,1.018726,2.478651,3.823819,4.981273,-1,22.25
2014-05-21,0.315041,0.810086,-0.495041,-0.134836,-0.134836,0.540057,0.990102,0.846088,2.16922,3.66877,4.699974,-1,22.219999
2014-05-22,-0.134654,1.256723,-0.134654,0.270036,0.270036,0.287248,0.700174,0.490719,1.494609,3.066422,3.973663,0,22.280001
2014-05-23,-2.014888,0.0,-2.671927,2.468577,2.468577,-1.909769,-1.568113,-1.755001,-1.099431,0.303109,1.184114,0,22.83
2014-05-27,-1.583231,0.042781,-3.50878,2.365313,2.365313,-3.337616,-3.667098,-3.728431,-3.448871,-2.216522,-1.268012,0,23.370001
2014-05-28,2.332751,2.332751,-0.088019,-2.781352,-2.781352,-0.158446,-0.902285,-0.836264,-0.842866,0.255285,1.370309,-1,22.719999
2014-05-29,-0.784998,0.043615,-2.093323,0.9243,0.9243,-0.453553,-1.513302,-1.575811,-1.820759,-0.886176,0.30673,0,22.93
2014-05-30,-0.819323,0.43122,-0.862445,1.13389,1.13389,-0.784824,-2.216477,-2.429212,-2.785688,-2.147482,-0.945815,0,23.190001
2014-06-02,-0.38693,0.515903,-1.074807,0.30185,0.30185,-0.713671,-2.218401,-2.496417,-2.856836,-2.484953,-1.41158,0,23.26
2014-06-03,2.334797,2.334797,-1.013225,-2.407562,-2.407562,1.145371,0.330393,-0.167405,-0.378859,-0.250225,0.748894,-1,22.700001
2014-06-04,-0.528872,2.423971,-1.013671,-0.044053,-0.044053,1.163506,0.568529,-0.126344,-0.237994,-0.336717,0.51711,-1,22.690001
2014-06-05,-1.89491,0.215336,-2.670108,2.335822,2.335822,-0.895774,-1.296291,-2.127472,-2.327731,-2.616706,-1.919318,0,23.219999
2014-06-06,-0.809885,0.554139,-1.918154,1.033592,1.033592,-1.67945,-1.803064,-2.78772,-3.083969,-3.459502,-3.007953,0,23.459999
2014-06-09,-1.013086,0.675386,-1.013086,0.980401,0.980401,-2.271004,-2.393418,-3.419168,-3.767416,-4.150278,-3.924304,0,23.690001
2014-06-10,-0.1675,0.418765,-0.753761,0.802018,0.802018,-2.060298,-2.956445,-3.771632,-4.340448,-4.653263,-4.659404,0,23.879999
2014-06-11,0.932203,1.694915,-0.974572,-1.172525,-1.172525,-0.12712,-1.432203,-2.248587,-3.014831,-3.293221,-3.504238,-1,23.6
2014-06-12,0.897824,1.11159,-0.940569,-0.889835,-0.889835,0.914924,-0.350573,-1.037476,-1.900381,-2.24711,-2.617924,-1,23.389999
2014-06-13,2.083329,2.083329,-0.173615,-1.496357,-1.496357,2.083329,1.098086,0.68576,-0.24089,-0.637157,-1.06916,-1,23.040001
2014-06-16,0.702988,2.943761,-0.61511,-1.215282,-1.215282,2.521967,2.122144,1.903925,1.025923,0.636204,0.225542,-1,22.76
2014-06-17,-0.526076,0.219211,-0.8768,0.219679,0.219679,1.359057,1.946518,1.516883,0.896541,0.389307,0.075994,0,22.809999
2014-06-18,0.0,0.744961,-0.832607,0.043845,0.043845,0.631025,1.958807,1.501607,0.977213,0.366345,0.115396,0,22.82
2014-06-19,0.26362,0.659051,-0.966604,-0.262927,-0.262927,0.342707,2.025482,1.719391,1.362039,0.720562,0.439367,-1,22.76
2014-06-20,2.598566,2.598566,-0.761649,-1.933216,-1.933216,1.675626,3.525985,3.464755,3.369176,2.716846,2.419355,-1,22.32
2014-06-23,-0.402865,0.581911,-0.537158,0.089606,0.089606,1.208594,2.829005,3.097583,3.166965,2.581916,2.308266,0,22.34
2014-06-24,-0.532391,1.685887,-0.754215,0.89526,0.89526,0.070981,1.32209,2.135458,2.067431,1.69831,1.338357,0,22.540001
2014-06-25,-0.178567,0.714281,-0.848219,-0.621122,-0.621122,0.321429,1.419643,2.687499,2.633929,2.360714,1.927083,-1,22.4
2014-06-26,0.267375,0.267375,-0.802143,0.178576,0.178576,-0.142605,0.815504,2.272723,2.341796,2.217465,1.773614,0,22.440001
2014-06-27,-6.981605,0.083616,-6.981605,6.595361,6.595361,-4.983276,-5.054347,-3.926979,-3.837792,-3.832776,-4.292085,0,23.92
2014-06-30,0.0,0.715488,-3.66162,-0.668896,-0.668896,-3.148146,-3.994107,-3.260382,-3.085017,-3.028619,-3.482043,-1,23.76
2014-07-01,-2.020619,0.824746,-2.061856,2.06229,2.06229,-3.694845,-5.340205,-5.113402,-4.723711,-4.842886,-5.176632,0,24.25
2014-07-02,1.462603,1.462603,-0.543255,-1.319588,-1.319588,-1.12829,-3.61053,-3.752612,-3.190556,-3.368157,-3.674606,-1,23.93
2014-07-03,-0.083264,0.416324,-0.666107,0.376097,0.376097,-0.183181,-3.447127,-3.938384,-3.386761,-3.548709,-3.785734,0,24.02
2014-07-07,1.569131,1.569131,-0.678541,-1.831807,-1.831807,1.391009,-1.11111,-1.993214,-1.558524,-1.682782,-1.806615,-1,23.58
2014-07-08,1.02608,1.02608,-1.111586,-0.805772,-0.805772,1.898251,0.141091,-1.017525,-0.822997,-0.861903,-0.929168,-1,23.389999
2014-07-09,0.902833,1.461737,-0.429923,-0.555789,-0.555789,1.616508,1.010318,-0.335339,-0.401978,-0.211522,-0.39123,-1,23.26
2014-07-10,1.04896,1.835664,-0.34965,-1.63371,-1.63371,2.386366,2.897731,1.337417,1.094847,1.479025,1.286426,-1,22.879999
2014-07-11,0.396301,1.365042,-0.836631,-0.743007,-0.743007,1.999121,3.786881,2.081319,1.701898,2.148837,2.012334,-1,22.709999
2014-07-14,-0.26132,0.696873,-0.958184,1.100837,1.100837,0.348433,2.238679,1.155637,0.577094,0.949481,0.86818,0,22.959999
2014-07-15,1.286036,1.286036,-0.576492,-1.785714,-1.785714,1.427939,3.560978,3.056914,2.359205,2.582709,2.597195,-1,22.549999
2014-07-16,1.656218,1.656218,-0.402865,-0.931259,-0.931259,1.55774,3.679496,3.965979,3.216203,3.271262,3.507907,-1,22.34
2014-07-17,-0.134654,0.179529,-0.718133,-0.268572,-0.268572,1.292633,3.218126,4.210048,3.372975,3.312383,3.725309,-1,22.280001
2014-07-18,-0.538362,0.986985,-0.538362,0.044883,0.044883,0.870341,2.395687,4.118433,3.221171,3.068636,3.539699,0,22.290001
2014-07-21,-0.673547,0.449039,-0.763359,-0.089731,-0.089731,0.341267,1.899415,3.718005,3.302649,3.0229,3.454572,-1,22.27
2014-07-22,-0.845944,0.400712,-1.335704,0.853161,0.853161,-0.587706,0.623334,2.454738,2.455481,2.097956,2.396858,0,22.459999
2014-07-23,-0.398406,0.265604,-0.84108,0.578811,0.578811,-0.938467,-0.252325,1.375239,1.876936,1.471447,1.617234,0,22.59
2014-07-24,-0.747253,0.879125,-0.879125,0.708278,0.708278,-1.221978,-1.01099,0.316482,1.237362,0.745494,0.778022,0,22.75
2014-07-25,0.446229,1.695676,-0.84784,-1.494505,-1.494505,0.383756,0.356983,1.359511,2.766621,2.211512,2.161237,-1,22.41
2014-07-28,-0.622218,0.888893,-0.622218,0.401606,0.401606,0.186666,-0.248889,0.634073,2.039999,1.834666,1.672592,0,22.5
2014-07-29,0.089052,1.202142,0.0,-0.177782,-0.177782,0.365097,-0.111305,0.537255,1.932328,2.037404,1.809146,-1,22.459999
2014-07-30,1.165401,1.568808,-0.268933,-0.667854,-0.667854,0.788887,0.546844,0.929332,2.182881,2.682209,2.418949,-1,22.309999
2014-07-31,0.270876,0.767494,-0.496609,-0.717163,-0.717163,0.975167,1.214446,1.438674,2.519186,3.37878,3.057938,-1,22.15
2014-08-01,0.908261,1.589469,-1.180745,-0.586907,-0.586907,1.217074,1.689372,1.82864,2.670298,3.912805,3.554344,-1,22.02
2014-08-04,-0.180746,0.99413,-1.039309,0.499541,0.499541,0.379577,1.120653,1.072454,1.832357,3.072755,3.011,0,22.129999
2014-08-05,0.0,1.139991,-0.319193,-0.903746,-0.903746,0.811672,1.801184,1.805745,2.428179,3.678977,3.888128,-1,21.93
2014-08-06,-1.706336,0.359228,-1.706336,1.550388,1.550388,-0.76336,0.103277,0.230504,0.642118,1.740457,2.261637,0,22.27
2014-08-07,0.495486,0.495486,-1.396405,-0.31432,-0.31432,-0.40541,0.171166,0.522517,0.806301,1.749544,2.554049,-1,22.200001
2014-08-08,-0.316738,1.674204,-0.316738,-0.450455,-0.450455,0.117647,0.484162,0.920059,1.124434,1.862442,2.966817,-1,22.1
2014-08-11,0.181328,1.26927,-1.087937,-0.181,-0.181,0.235725,0.466912,1.039592,1.103812,1.771536,2.872473,-1,22.059999
2014-08-12,0.226959,0.953241,-0.363141,-0.135984,-0.135984,0.463001,0.408529,1.047052,1.123463,1.663181,2.750789,-1,22.030001
2014-08-13,0.868761,0.91449,-0.457252,-0.726282,-0.726282,0.832187,0.941925,1.566829,1.755825,2.152715,3.13976,-1,21.870001
2014-08-14,-0.1373,0.411904,-0.778032,-0.091454,-0.091454,0.60412,0.897026,1.385202,1.750572,2.057665,2.916857,-1,21.85
2014-08-15,3.129379,3.129379,-0.88744,-2.01373,-2.01373,2.027091,2.685661,3.157403,3.636151,3.91219,4.625564,-1,21.41
2014-08-18,0.046244,0.508784,-0.87882,0.980855,0.980855,0.629045,1.452356,1.884053,2.479181,2.654944,3.307118,0,21.620001
2014-08-19,-0.78125,0.321691,-1.056981,0.647544,0.647544,-0.266542,0.721509,1.014093,1.659007,1.849265,2.392769,0,21.76
2014-08-20,-0.046041,0.552491,-1.197053,-0.183828,-0.183828,-0.22099,0.653781,1.019035,1.645953,1.922657,2.345001,-1,21.719999
2014-08-21,-0.638113,0.273469,-1.185055,1.012901,1.012901,-1.139475,-0.474024,-0.057737,0.44211,0.838646,1.175929,0,21.940001
2014-08-22,-0.499773,0.363471,-0.545211,0.319047,0.319047,-0.908677,-0.831439,-0.378615,0.031804,0.46706,0.748145,0,22.01
2014-08-25,0.090621,0.770276,-0.679656,0.272603,0.272603,-0.770276,-1.09651,-0.667572,-0.337562,0.15768,0.339828,0,22.07
2014-08-26,-0.270401,0.450653,-0.991447,0.543729,0.543729,-0.919337,-1.559264,-1.126637,-0.937363,-0.432632,-0.256877,0,22.190001
2014-08-27,1.685645,2.323453,-0.227795,-1.081568,-1.081568,0.373574,-0.446472,-0.142752,0.063778,0.539404,0.774483,-1,21.950001
2014-08-28,-0.679959,1.26927,-0.679959,0.50113,0.50113,-0.018127,-0.847683,-0.68298,-0.455571,-0.087031,0.238748,0,22.059999
2014-08-29,-0.181,0.452493,-1.131222,0.181328,0.181328,-0.117646,-0.714931,-0.862744,-0.617646,-0.323982,0.028658,0,22.1
2014-09-02,-1.944313,0.088383,-2.60715,2.398186,2.398186,-1.961993,-2.593898,-3.016639,-2.834728,-2.635435,-2.261006,0,22.629999
2014-09-03,3.994486,3.994486,-0.321405,-3.756067,-3.756067,1.487599,1.216708,0.691762,0.922861,1.039481,1.449337,-1,21.780001
2014-09-04,1.539897,2.053201,-0.466636,-1.606983,-1.606983,2.659822,2.734485,2.19941,2.375176,2.525432,2.925805,-1,21.43
2014-09-05,-0.093677,0.187349,-0.843091,-0.373308,-0.373308,2.379391,2.843092,2.42623,2.55972,2.75972,3.092896,-1,21.35
2014-09-08,1.515151,1.515151,-0.47349,-1.077279,-1.077279,2.566284,3.541663,3.450122,3.444598,3.708329,4.01199,-1,21.120001
2014-09-09,2.128694,2.128694,-0.483793,-2.130686,-2.130686,2.90276,5.11853,5.395905,5.360427,5.6836,5.981294,-1,20.67
2014-09-10,-0.960158,0.288041,-0.960158,0.774069,0.774069,1.200193,3.658186,4.288687,4.263083,4.660587,4.906386,0,20.83
2014-09-11,-1.514435,0.094657,-1.987695,1.440226,1.440226,-0.520582,1.798395,2.62187,2.607672,2.958832,3.230799,0,21.129999
2014-09-12,0.047219,0.849863,-1.416435,0.236635,0.236635,-0.915958,1.142587,2.140384,2.207271,2.523136,2.834435,0,21.18
2014-09-15,2.09324,2.426265,-1.569929,-0.75543,-0.75543,-0.256899,1.398668,2.60387,2.892484,3.098002,3.458611,-1,21.02
2014-09-16,-0.474383,2.419355,-1.85009,0.285442,0.285442,-0.151804,0.374763,1.998735,2.471537,2.618597,2.998103,0,21.08
2014-09-17,-0.237074,0.758653,-1.564723,0.047438,0.047438,0.047415,0.0,1.602655,2.264106,2.391655,2.816501,0,21.09
2014-09-18,-1.55587,0.942956,-1.885903,0.568985,0.568985,-0.443183,-0.669491,0.795227,1.565304,1.687888,2.068212,0,21.209999
2014-09-19,1.43266,1.814704,-0.907359,-1.272975,-1.272975,0.611265,0.415468,1.738295,2.636098,2.82521,3.183695,-1,20.940001
2014-09-22,0.873791,1.456311,-0.145631,-1.623691,-1.623691,1.864078,1.820388,2.932039,3.987864,4.365049,4.644013,-1,20.6
2014-09-23,1.838961,2.584483,-0.447316,-2.330092,-2.330092,3.339956,3.976138,4.555993,5.984091,6.556655,6.819081,-1,20.120001
2014-09-24,0.0,0.697206,-0.647405,-0.198812,-0.198812,2.539842,3.809761,4.199868,5.669821,6.434263,6.708168,-1,20.08
2014-09-25,1.25439,1.555444,-1.053693,-0.747012,-0.747012,2.027097,3.988962,4.482355,5.958354,6.876067,7.186821,-1,19.93
2014-09-26,-0.894632,0.69582,-0.894632,0.953342,0.953342,0.248506,2.480115,3.088133,4.475641,5.504966,5.888001,0,20.120001
2014-09-29,-0.894178,1.291605,-1.788371,0.049692,0.049692,-0.26825,1.98709,2.709063,3.934432,5.078992,5.623453,0,20.129999
2014-09-30,0.952371,1.654135,-0.050125,-0.894178,-0.894178,0.461149,2.340848,3.39515,4.200497,5.602,6.297405,-1,19.950001
2014-10-01,1.377556,4.081633,-0.408163,-1.754391,-1.754391,1.765307,3.408164,4.82313,5.505103,6.959184,7.828232,-1,19.6
2014-10-02,-1.413418,0.454321,-1.564861,1.071423,1.071423,0.565376,1.605256,3.267715,3.977794,5.393241,6.363795,0,19.809999
2014-10-03,-0.447084,0.745166,-2.930939,1.615346,1.615346,-1.023345,-0.412315,1.278362,2.021863,3.334332,4.373246,0,20.129999
2014-10-06,1.105533,1.206025,-0.251256,-1.142568,-1.142568,-0.110554,0.386935,2.073702,2.894472,4.086432,5.226131,-1,19.9
2014-10-07,0.0,1.014718,-0.811771,-0.954779,-0.954779,0.60883,1.14663,2.594289,3.642826,4.497215,5.841372,-1,19.709999
2014-10-08,-3.285925,0.343306,-3.433046,3.450026,3.450026,-1.971554,-2.074543,-1.056069,0.078474,0.739583,2.017333,0,20.389999
2014-10-09,2.464799,3.31993,-0.100594,-2.501226,-2.501226,0.613683,0.412478,1.036222,2.331493,3.012077,4.287396,-1,19.879999
2014-10-10,-0.75339,2.109493,-0.75339,0.15091,0.15091,0.241082,0.155698,0.539092,1.858362,2.567553,3.770299,0,19.91
2014-10-13,-2.760291,1.452789,-3.728818,3.716725,3.716725,-2.6247,-3.1816,-3.04762,-1.881357,-1.199032,-0.182406,0,20.65
2014-10-14,-1.183712,1.609839,-1.988636,2.276034,2.276034,-3.456445,-4.782203,-4.889526,-4.055403,-3.312505,-2.64205,0,21.120001
2014-10-15,-1.979265,0.848261,-3.29877,0.473475,0.473475,-3.12912,-4.467481,-4.979576,-4.476905,-3.694624,-3.188811,0,21.219999
2014-10-16,-0.569525,2.278116,-1.708595,-0.706876,-0.706876,-1.309919,-3.189371,-3.942415,-3.830091,-3.020409,-2.556558,-1,21.07
2014-10-17,2.442529,2.442529,-0.383142,-0.901761,-0.901761,0.517245,-1.949231,-2.825668,-2.969345,-2.195398,-1.744887,-1,20.879999
2014-10-20,-2.403393,0.04713,-2.403393,1.628353,1.628353,-0.556076,-2.898207,-4.040211,-4.377942,-3.724784,-3.303484,0,21.219999
2014-10-21,-0.375059,0.703235,-0.51571,0.518384,0.518384,-0.872014,-2.639477,-4.103768,-4.587437,-4.174403,-3.699016,0,21.33
2014-10-22,2.0,2.0,-0.428571,-1.547117,-1.547117,0.476189,-0.819049,-2.152383,-2.869049,-2.685715,-2.158731,-1,21.0
2014-10-23,-0.141181,1.129412,-1.647059,1.190476,1.190476,-0.536472,-1.341177,-2.851767,-3.701178,-3.82306,-3.290981,0,21.25
2014-10-24,0.709215,0.898345,-0.70922,-0.470588,-0.470588,0.189124,-0.288417,-2.070924,-3.002366,-3.328606,-2.838456,-1,21.15
2014-10-27,-0.756144,0.425331,-1.417765,0.047281,0.047281,0.085066,-0.094519,-1.720228,-2.804822,-3.268432,-2.86232,0,21.16
2014-10-28,-1.263458,0.608325,-1.263458,0.992443,0.992443,-0.861024,-0.959294,-2.168154,-3.427708,-3.985031,-3.771648,0,21.370001
2014-10-29,-0.648153,0.648148,-1.111106,1.07627,1.07627,-1.36111,-1.837963,-2.83642,-3.993057,-4.725927,-4.717593,0,21.6
2014-10-30,-2.535079,0.226342,-3.123585,2.268519,2.268519,-2.788591,-3.553645,-4.324732,-5.60661,-6.448167,-6.698356,0,22.09
2014-10-31,1.719457,1.719457,-0.950231,0.045269,0.045269,-1.97285,-3.045249,-3.707391,-5.203621,-6.132128,-6.565611,0,22.1
2014-11-03,0.956715,1.002273,-0.227795,-0.678729,-0.678729,-0.583146,-2.050117,-2.654522,-4.088843,-5.159003,-5.7221,-1,21.950001
2014-11-04,0.045716,1.143118,-0.274358,-0.364465,-0.364465,0.237766,-1.444905,-2.069811,-3.244175,-4.46091,-5.110506,-1,21.870001
2014-11-05,1.245392,1.752763,-0.092251,-0.868775,-0.868775,1.190039,-0.267526,-1.07011,-2.098708,-3.239853,-4.032903,-1,21.68
2014-11-06,0.602126,0.741084,-0.277902,-0.415129,-0.415129,1.148682,0.305698,-0.497143,-1.294581,-2.506717,-3.376564,-1,21.59
2014-11-07,-0.734619,0.091818,-1.285588,0.880042,0.880042,-0.02755,-0.280076,-1.089688,-1.726359,-3.054183,-3.965417,0,21.780001
2014-11-10,0.644576,0.644576,-0.598522,-0.275491,-0.275491,0.036838,0.253229,-0.662978,-1.208559,-2.451193,-3.456104,-1,21.719999
2014-11-11,8.275175,8.275175,-1.246261,-7.642726,-7.642726,6.510473,7.896317,7.135267,6.702398,5.690932,4.55135,-1,20.059999
2014-11-12,0.502008,0.853414,-1.355422,-0.697901,-0.697901,5.491967,7.811245,7.526774,7.126004,6.339357,5.339691,-1,19.92
2014-11-13,0.658566,1.519762,-0.35461,-0.903614,-0.903614,4.579533,7.603851,7.997299,7.765957,7.280648,6.288415,-1,19.74
2014-11-14,1.588929,2.050231,-0.051256,-1.165147,-1.165147,3.48539,7.544849,8.710064,8.68529,8.463352,7.435503,-1,19.51
2014-11-17,0.46344,0.514933,-0.308955,-0.461302,-0.461302,1.596291,6.740474,8.616547,8.725541,8.712667,7.851012,-1,19.42
2014-11-18,0.465839,1.138722,-0.465839,-0.514933,-0.514933,1.356108,5.973084,8.47136,8.768116,8.902691,8.34196,-1,19.32
2014-11-19,2.053707,2.053707,-0.157983,-1.708075,-1.708075,2.137967,6.398104,9.440057,10.129016,10.325434,9.978936,-1,18.99
2014-11-20,0.370566,1.376395,-0.211747,-0.526598,-0.526598,1.778723,5.532032,8.890071,10.087354,10.447862,10.386454,-1,18.889999
2014-11-21,3.168625,5.316863,-0.214828,-1.429317,-1.429317,2.298598,5.365192,9.223052,11.004291,11.563904,11.75617,-1,18.620001
2014-11-24,1.085782,2.225841,-0.542888,-1.074119,-1.074119,2.323561,4.717698,9.131379,11.465799,12.16721,12.566051,-1,18.42
